Title,Scrapping Date,Article Date,Author,Link,Content,Category
"Sri Mulyani sebut kebutuhan pembiayaan utang naik 34,9% dalam postur APBN 2021",2024-09-24T16:02:11.915Z,"Jumat, 11 September 2020 / 12:46 WIB",Reporter:  Venny Suryanto | Editor: Noverius Laoli,https:////nasional.kontan.co.id/news/sri-mulyani-sebut-kebutuhan-pembiayaan-utang-naik-349-dalam-postur-apbn-2021,"KONTAN.CO.ID -  JAKARTA. Kementerian Keuangan (Kemenkeu) merevisi defisit anggaran 2021 menjadi 5,7% dari yang sebelumnya 5,5% dari Produk Domestik Bruto (PDB). Kenaikan ini karena mempertimbangkan ketidakpastian ekonomi yang berlanjut di tahun depan. Menteri Keuangan Sri Mulyani Indrawati, mengatakan, ada perubahan dalam postur RAPBN 2021 dari sisi penerimaan maupun pembiayaan. Perubahan APBN 2021 seperti penerimaan negara turun Rp 32,7 triliun dan Belanja negara naik Rp 2,5 triliun. Sehingga defisit APBN 2021 naik menjadi 5,7% PDB. Sementara dari sisi pembiayaan anggaran juga naik Rp 35,2 triliun dengan menyesuaikan perubahan besaran defisit APBN 2021. Baca Juga: Penerimaan perpajakan tahun 2021 diproyeksi bakal ambles hingga Rp 37,4 triliun “Defisit anggaran yang disesuaikan menyebabkan pembiayaan anggaran yang juga naik,” jelas Sri Mulyani dalam Rapat Kerja dengan Badan Anggaran DPR RI secara daring, Jumat (11/9). Adapun, untuk membiayai defisit Rp 1.006,4 triliun, pembiayaan utang juga meningkat dari sebelumnya Rp 1.142,5 triliun menjadi Rp 1.117,4 triliun atau naik sekitar 34,9% dalam postur sementara APBN 2021. Kenaikan pembiayaan utang ini juga terdiri dari penerbitan Surat Berharga Negara (neto) yang mencapai Rp 1.207,3 triliun. Sementara itu, untuk pembiayaan investasi juga naik dari Rp 169,1 triliun menjadi Rp 184,5 triliun atau kenaikan sekitar 15,4%. Kenaikan pembiayaan ini juga untuk cadangan pembiayaan pendidikan. Baca Juga: Defisit anggaran tahun 2021 membengkak menjadi 5,7% Selain itu, dalam pembiayaan anggaran juga untuk pemberian pinjaman sekitar Rp 0,4 triliun serta kewajiban pinjaman akan dicadangkan sekitar Rp 2,7 triliun. “Sedangkan pembiayaan lain yaitu dengan menggunakan saldo anggaran lebih tahun 2020 sebesar Rp 15,8 triliun akan masuk di dalam pembiayaan anggaran,” tutup Menkeu.  Cek Berita dan Artikel yang lain di Google News",nasional
Berikut rincian porsi Anggaran APBN dalam program PEN untuk pembiayaan korporasi,2024-09-24T16:02:11.956Z,"Minggu, 12 Juli 2020 / 22:59 WIB",Reporter:  Venny Suryanto | Editor: Yudho Winarto,https:////nasional.kontan.co.id/news/berikut-rincian-porsi-anggaran-apbn-dalam-program-pen-untuk-pembiayaan-korporasi,"KONTAN.CO.ID - JAKARTA. Pemerintah telah menjalankan program Pemulihan Ekonomi Nasional (PEN) guna merespon dampak pelemahan ekonomi yang berlanjut akibat pandemo corona (Covid-19). Salah satunya juga untuk pembiayaan korporasi dengan anggaran Rp 53,57 triliun dari total Rp 695,20 triliun untuk program PEN. Menteri Keuangan Sri Mulyani mengatakan dalam live conference Kamis (9/7), anggaran APBN untuk pembiayaan korporasi juga telah memiliki porsi masing-masing. Di antaranya yang pertama adalah penempatan dana untuk restrukturisasi Padat Karya sebesar Rp 3,42 triliun. Kedua untuk Penyertaan Modal Negara (PMN) dengan total Rp 20,50 triliun yang terbagi sebagai berikut PT Hutama Karya Rp 7,5 triliun, PT Bahana Pembinaan Usaha Indonesia (BPUI) Rp 6 triliun, PT Permodalan Nasional Madani (PNM) Rp 1,5 triliun, Indonesia Tourism Development Corporation (ITDC) Rp 0,5 triliun dan PT Perusahaan Pengelolaan Aset (PPA) Rp 5 triliun. Ketiga adalah talangan investasi untuk modal kerja sebesar Rp 29,65 triliun yang terbagi menjadi Garuda Rp 29,65 triliun, Kereta Api Indonesia (KAI) Rp 3,5 triliun, PT Perkebunan Nusantara Rp 4 triliun, Krakatau Steel Rp 3 triliun, Perumnas Rp 0,65 triliun, dan PPA Rp 10 triliun. Cek Berita dan Artikel yang lain di Google News",nasional
"Meski defisit melebar, strategi pembiayaan APBN dipastikan tidak berubah",2024-09-24T16:02:12.093Z,"Selasa, 16 Juni 2020 / 18:18 WIB",Reporter: Rahma Anjaeni | Editor: Tendi Mahadi,https:////nasional.kontan.co.id/news/meski-defisit-melebar-strategi-pembiayaan-apbn-dipastikan-tidak-berubah,"KONTAN.CO.ID - JAKARTA. Pemerintah telah memperlebar defisit Anggaran Pendapatan dan Belanja Negara (APBN) tahun 2020 menjadi 6,34% dari Produk Domestik Bruto (PDB). Secara nominal, defisit ini setara dengan Rp 1.039,2 triliun. Direktur Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan (Kemenkeu) Luky Alfirman mengatakan, meskipun defisit APBN melebar tetapi secara umum strategi pembiayaan APBN tahun ini masih tetap sama seperti rencana awal. Baca Juga: Anggaran penanganan corona membengkak lagi jadi Rp 695 triliun, ini penyebabnya ""Secara umum strategi pembiayaan APBN masih tetap sama. Sebagaimana diketahui, saat ini pemerintah meluncurkan program pemulihan ekonomi nasional (PEN) sebagai salah satu upaya dalam mempercepat recovery. Di dalamnya, diatur sumber pembiayaan PEN salah satunya bisa didapatkan melalui dukungan dari Bank Indonesia (BI),"" ujar Luky dalam konferensi pers daring, Selasa (16/6). Luky bilang, saat ini Kemenkeu dengan BI masih mematangkan Surat Keputusan Bersama (SKB) mengenai teknis pelaksanaan pembiayaan tersebut. Di sisi lain, masih ada beberapa strategi lain dalam pembiayaan APBN di tahun ini. Pembiayaan APBN di tahun ini akan menggunakan lima opsi, yaitu optimalisasi sumber internal pemerintah atau non-utang, penarikan pinjaman, penerbitan surat berharga negara (SBN) di pasar domestik, penerbitan SBN valuta asing (valas), serta dukungan dari BI. Adapun di dalam penarikan pinjaman, Luky mengatakan target pinjaman program di tahun ini berkisar antara US$ 7 miliar sampai dengan US$ 8 miliar. Baca Juga: Tertekan dalam, penerimaan pajak Januari-Mei 2020 turun 10,8% Beberapa lembaga yang dibidik pemerintah dalam penarikan pinjaman ini antara lain adalah, Bank Dunia (World Bank), ADB, AFD, KfW, JICA, EDCF, AIIB, dan IsDB dengan bunga yang relatif rendah.",nasional
"Defisit APBN melebar, BI: Ada peningkatan alokasi pembiayaan APBN 2020 above the line",2024-09-24T16:02:12.238Z,"Jumat, 05 Juni 2020 / 16:36 WIB",Reporter: Bidara Pink | Editor: Noverius Laoli,https:////nasional.kontan.co.id/news/defisit-apbn-melebar-bi-ada-peningkatan-alokasi-pembiayaan-apbn-2020-above-the-line,"KONTAN.CO.ID -  JAKARTA. Pemerintah memastikan kalau defisit Anggaran Pendapatan dan Belanja Negara (APBN) 2020 melebar hingga 6,34% dari Produk Domestik Bruto (PDB). Pelebaran ini disebabkan oleh perkembangan penggunaan anggaran dalam penanganan Covid-19. Pelebaran defisit tersebut berarti kebutuhan pembiayaan meningkat menjadi Rp 1.039,2 triliun dan meningkat dari perkiraan defisit di dalam Peraturan Presiden (Perpres) 54 yang sebesar Rp 852,9 triliun atau 5,07% PDB. Gubernur BI Perry Warjiyo mengungkapkan, dengan defisit melebar menuju 6,34% PDB, maka juga akan ada peningkatan alokasi dari BI untuk pembiayaan APBN 2020 yang above the line. Baca Juga: BI: Aliran modal asing semakin deras masuk ke Indonesia ""Wajar kalau defisit melebar, maka pembiayaan APBN above the line dari BI juga meningkat sesuai dengan hitung-hitungan kesepakatan bersama,"" jelas Perry, Jumat (5/6) via video conference. Sebelum defisit meningkat ke 6,34% PDB, Pemerintah menghitung kalau defisit APBN 2020 bisa di angka 6,27% PDB atau berarti kebutuhan pembiayaan sebesar Rp 1.439,8 triliun. Dengan defisit tersebut, pembiayaan APBN above the line dari bank sentral diperkirakan sebesar Rp 299,3 triliun. Hal ini diperkirakan berasal dari bank sentral yang membeli Surat Berharga Negara (SBN) di pasar perdana sebagai non-competitive bidder sebesar Rp 180,6 triliun dan penyerapan SBN lewat tahap green shoe option ditambah private placement sebesar Rp 95,9 triliun. Baca Juga: Tambah insentif perbankan, BI beri bunga 1,5% untuk penempatan GWM oleh bank",nasional
Sri Mulyani ungkap strategi umum pembiayaan APBN 2020 di tengah wabah corona,2024-09-24T16:02:12.277Z,"Senin, 04 Mei 2020 / 11:36 WIB",Reporter: Rahma Anjaeni | Editor: Noverius Laoli,https:////nasional.kontan.co.id/news/sri-mulyani-ungkap-strategi-umum-pembiayaan-apbn-2020-di-tengah-wabah-corona,"KONTAN.CO.ID -  JAKARTA. Menteri Keuangan (Menkeu) Sri Mulyani Indrawati menyampaikan, ada lima strategi umum pembiayaan anggaran pendapatan dan belanja negara (APBN) 2020. Terutama, dalam rangka mempercepat penanganan virus Corona dan menjaga perekonomian dari ancaman krisis. ""Dengan pelebaran defisit yang semakin meningkat, maka pembiayaan APBN menjadi salah satu tantangan kami yang cukup besar. Untuk itu, kami melakukan langkah-langkah untuk melakukan mobilisasi pembiayaan. Semuanya dengan perhitungan untuk menjaga keamanan komposisi maupun sustainibilitas ke depan,"" ujar Sri di dalam agenda dapat virtual, Kamis (30/4). Baca Juga: Mendag Agus Suparmanto minta pasar rakyat tetap beroperasi meski PSBB Pembiayaan APBN di tahun ini akan menggunakan lima opsi, yaitu optimalisasi sumber pembiayaan utang dan non-utang, fleksibilitas pinjaman tunai, fleksibilitas penambahan surat berharga negara (SBN), mengutamakan penerbitan SBN melalui mekanisme pasar, serta dukungan dari Bank Indonesia (BI). Pertama, sumber pembiayaan non-utang di tahun ini akan berasa dari dana yang sudah ada. Seperti pemanfaatan sisa anggaran lebih (SAL) senilai Rp 70,46 triliun, pos dana abadi yang belum digunakan, serta dana yang bersumber dari badan layanan umum (BLU). ""Dana-dana yang berasal dari BLU akan kami sisir dengan sangat detil, agar dana yang selama ini ada dalam bentuk cash bisa kami gunakan sebagai sumber pembiayaan defisit,"" papar Sri. Baca Juga: Begini proyeksi PDB di kuartal I dan II dari ekonom CORE Kedua, fleksibilitas pinjaman tunai melalui multilateral dan bilateral. Pemerintah akan melakukan upsize pinjaman dari development partners, baik bilateral dan multilateral sebesar US$ 6-8 miliar, antara lain dari Bank Dunia (World Bank), ADB, AFD, KfW, JICA, EDCF, AIIB, dan IsDB. Namun demikian, menurut Sri pembiayaan yang dilakukan oleh lembaga tersebut tidak akan terpengaruh oleh sentimen pasar. Jadi, semua tujuannya memang untuk membantu pengeluaran darurat dari negara-negara yang terdampak Corona seperti Indonesia.",nasional
"Topang APBN, pemerintah kerahkan seluruh instrumen pembiayaan",2024-09-24T16:02:12.319Z,"Kamis, 26 Maret 2020 / 13:06 WIB",Reporter: Grace Olivia | Editor: Anna Suci Perwitasari,https:////nasional.kontan.co.id/news/topang-apbn-pemerintah-kerahkan-seluruh-instrumen-pembiayaan,"KONTAN.CO.ID - JAKARTA. Pemerintah berencana memperbesar defisit anggaran melebihi batas 3% terhadap PDB yang diatur dalam perundang-undangan. Oleh karena itu, pemerintah berencana melakukan perubahan terhadap APBN 2020 dengan menerbitkan Peraturan Pemerintah Pengganti Undang-Undang (Perppu). “Hari Jumat besok targetnya kami bisa menyelesaikan draf Perppu ini,” tandas  Sekretaris Kementerian Koordinator bidang Perekonomian Susiwijono Moegiarso, Kamis (26/3). Yang terbaru, pemerintah kini tengah menyiapkan penerbitan jenis Surat Berharga Negara (SBN) baru yang disebut sebagai Recovery Bond. Surat utang dalam denominasi rupiah tersebut nantinya akan dibeli oleh Bank Indonesia (BI) atau investor swasta, sehingga dana hasil penerbitan bisa disalurkan oleh pemerintah kepada sektor korporasi. Baca Juga: Pemerintah berencana terbitkan Recovery Bond untuk sokong likuiditas korporasi Susi menjelaskan, tujuan penerbitan Recovery Bond ini adalah memberikan tambahan likuiditas bagi perusahaan-perusahaan yang mengalami kesulitan arus kas sebagai dampak wabah virus corona atau Covid-19 saat ini. Meski begitu, Direktur Jenderal Pengelolaan Pembiayaan dan Risiko (DJPPR) Luky Alfirman masih enggan menjabarkan seperti apa mekanisme pembiayaan melalui penerbitan Recovery Bonds tersebut. “Skema detailnya masih terus dikaji. Berbagai bentuk dan skema alternatif SBN sedang kita diskusikan, termasuk bond untuk recovery,”  tutur Luky singkat kepada Kontan.co.id, Kamis (26/3).",nasional
Fitch Solutions proyeksi pembiayaan APBN 2020 meningkat akibat sentimen covid-19,2024-09-24T16:02:12.362Z,"Kamis, 27 Februari 2020 / 18:56 WIB",Reporter: Grace Olivia | Editor: Anna Suci Perwitasari,https:////nasional.kontan.co.id/news/fitch-solutions-proyeksi-pembiayaan-apbn-2020-meningkat-akibat-sentimen-covid-19,"KONTAN.CO.ID - JAKARTA. Fitch Solutions dalam riset terbarunya memproyeksi pembiayaan Anggaran Pendapatan dan Belanja Negara (APBN) 2020 akan membesar sepanjang tahun ini. Sebab, lembaga riset risiko negara dan industri ini memandang APBN akan mengalami pelebaran defisit hingga 2,5% dari PDB akibat melambatnya perekonomian di tengah sentimen covid-19. Laporan Fitch Solutions Country Risk & Industry Research  menyebut, penerimaan negara akan menghadapi tekanan  pada tahun ini. Fitch Solutions bahkan memprediksi, penerimaan hanya akan tumbuh 3% yoy dibandingkan dengan target pemerintah yang sebesar 13% yoy. Oleh karena itu, pembiayaan yang dibutuhkan juga akan meningkat. Meski Fitch Solutions menilai profil utang Indonesia masih relatif terkelola dengan aman. Baca Juga: Gara-gara efek virus corona, Fitch prediksi penerimaan APBN 2020 cuma naik 3% “ Mayoritas utang baru pemerintah terbit dalam denominasi rupiah, dengan rata-rata jatuh tempo 9 tahun. Ini menurunkan risiko eksposur pada volatilitas mata uang asing yang akan terjadi dalam jangka pendek ini seiring dengan meningkatnya risiko,” tulis laporan itu. Di samping itu, total rasio utang pemerintah hingga akhir 2019 lalu juga dianggap masih cukup aman, jauh di bawah batas yang dimandatkan Undang-Undang sebesar 60%. Rasio utang terhadap PDB Indonesia yang masih di kisaran 30% juga relatif lebih rendah dibandingkan rasio utang Thailand 35%, Filipina 40,2%, dan Malaysia 72% terhadap PDB masing-masing. Adapun, Menteri Keuangan Sri Mulyani mengakui, defisit APBN 2020 memang akan lebih tinggi dari yang ditargetkan pemerintah yaitu 1,76% PDB. Oleh karena itu, ia tak memungkiri dibutuhkan pembiayaan lebih untuk menutupi defisit fiskal tersebut. Namun Sri Mulyani bilang, pemerintah hari-hari ini diuntungkan oleh era suku bunga global yang sangat rendah. Baca Juga: Fitch Solution Group prediksi defisit APBN 2020 capai 2,5% dari PDB “Hari-hari ini kami bisa  issue obligasi pemerintah tenor 30 tahun dengan suku bunga bahkan di bawah 3%. Kemarin kami terbitkan dalam euro juga bunganya hanya 1,9%. Artinya untuk melakukan  countercyclical, biaya kami sekarang relatif lebih kecil,” tutur Sri Mulyani kemarin. Bendahara negara itu menegaskan, pembiayaan memang menjadi konsekuensi dari upaya pemerintah mengelola APBN untuk menopang perekonomian di tengah potensi perlambatan (countercyclical). Sri Mulyani memastikan, pemerintah tetap mengelola anggaran, terutama pembiayaan, secara hati-hati dan kredibel sembari tetap merespon kebutuhan perekonomian yang dinamis. Cek Berita dan Artikel yang lain di Google News",nasional
"Yield obligasi berpotensi naik, pemerintah harus amankan pembiayaan APBN lebih awal",2024-09-24T16:02:12.405Z,"Kamis, 09 Januari 2020 / 21:11 WIB",Reporter: Grace Olivia | Editor: Yudho Winarto,https:////nasional.kontan.co.id/news/yield-obligasi-berpotensi-naik-pemerintah-harus-amankan-pembiayaan-apbn-lebih-awal,"KONTAN.CO.ID - JAKARTA. Pemerintah baru saja menerbitkan surat utang negara (SUN) valas atau global bond berdenominasi dolar AS dan euro sebagai bagian dari pembiayaan APBN 2020. Selain itu, penerbitan global bond sebesar masing-masing US$ 1,2 miliar dan 1 miliar euro tersebut juga sebagai bagian dari kebijakan  frontloading  pembiayaan oleh pemerintah. Ekonom BCA David Sumual menilai, langkah pemerintah melakukan frontloading untuk pembiayaan anggaran tahun ini sudah tepat. Baca Juga: Global bond perdana di 2020 terbit, simak profil imbal hasilnya Hal tersebut untuk mengantisipasi ketidakpastian global yang masih tinggi sehingga berpotensi meningkatkan yield obligasi yang membuat biaya (cost of fund) lebih tinggi lagi. “Kondisi saat ini sulit mengestimasi prospek yield di 2020 karena kita tidak tahu eskalasi di Timur Tengah dan pengaruhnya ke harga minyak akan sejauh apa. Jadi lebih cepat pembiayaan diamankan, akan lebih baik,” tutur David saat dihubungi Kontan.co.id, Kamis (9/1). David mengatakan, peningkatan harga minyak global nantinya berpotensi mempengaruhi inflasi di dalam negeri. Jika inflasi naik, maka potensi kenaikan yield obligasi pun semakin tinggi. Tambah lagi, ketidakpastian terkait perang dagang antara AS-China serta perlambatan ekonomi masih menyelimuti global. Baca Juga: Pemerintah terbitkan global bond perdana di 2020 dalam dolar AS dan euro Di sisi lain, David mengatakan kondisi likuiditas domestik pada paruh pertama tahun ini masih relatif tinggi. Data-data perekonomian domestik yang positif juga turut memberikan sentimen positif bagi pasar obligasi Indonesia. “Saat ini kondisi pasar masih cukup likuid, minat investor juga cukup baik karena data-data seperti inflasi yang rendah, cadangan devisa yang meningkat. Ini cukup menjadi booster bagi confidence investor untuk masuk ke pasar domestik,” ujarnya. Cek Berita dan Artikel yang lain di Google News",nasional
Pemerintah tak gunakan SAL untuk tambahan pembiayaan defisit APBN 2019,2024-09-24T16:02:12.444Z,"Minggu, 29 Desember 2019 / 11:41 WIB",Reporter: Grace Olivia | Editor: Khomarul Hidayat,https:////nasional.kontan.co.id/news/pemerintah-tak-gunakan-sal-untuk-tambahan-pembiayaan-defisit-apbn-2019,"KONTAN.CO.ID - JAKARTA. Kementerian Keuangan (Kemenkeu) memiliki beberapa sumber tambahan pembiayaan untuk defisit Anggaran Pendapatan dan Belanja Negara (APBN) 2019 yang diproyeksikan melebar menjadi 2,2% terhadap produk domestik bruto (PDB). Salah satu opsi tambahan pembiayaan defisit anggaran  bersumber dari dana Saldo Anggaran Lebih (SAL). Direktur Jenderal Perbendaharaan Kemenkeu Andin Hadiyanto mengatakan, sesuai dengan Undang-Undang  Nomor 12 Tahun 2018 tentang APBN 2019, besaran SAL yang dapat digunakan untuk tambahan pembiayaan defisit mencapai Rp 15 triliun. Baca Juga: Pemerintah bidik investor asing untuk biayai proyek strategis nasional Namun ia menyebutkan, pemerintah masih terus memantau pergerakan data pendapatan dan belanja negara menuju pengujung tahun untuk menentukan besaran SAL yang akan digunakan, jika memang diperlukan. “Data pendapatan dan belanja hari-hari ini sangat dinamis. Nanti akan kami umumkan, oleh Ibu Menkeu,” tutur Andin kepada Kontan.co.id, Jumat (27/12) Meski posisi APBN masih dinamis, Direktur Jenderal Anggaran Kemenkeu Askolani menyebut, pemerintah kemungkinan besar tidak akan menggunakan dana SAL. Hal tersebut melihat kondisi anggaran terbaru dari beberapa aspek, yakni pendapatan, belanja, serta pengendalian pembiayaan. Baca Juga: Beberapa asumsi APBN 2019 masih meleset jelang akhir tahun, apa saja? “Itu opsi awal. Jadi kemungkinan tidak akan dilakukan melihat kondisi update (APBN),” kata Askolani, Jumat (27/12).",nasional
"Realisasi pembiayaan utang APBN 2019 mencapai Rp 317,7 triliun hingga September",2024-09-24T16:02:12.490Z,"Senin, 04 November 2019 / 20:35 WIB",Reporter: Grace Olivia | Editor: Wahyu T.Rahmawati,https:////nasional.kontan.co.id/news/realisasi-pembiayaan-utang-apbn-2019-mencapai-rp-3177-triliun-hingga-september,"KONTAN.CO.ID - JAKARTA. Kementerian Keuangan mencatat realisasi pembiayaan utang dalam Anggaran Pendapatan dan Belanja Negara (APBN) 2019 telah mencapai Rp 317,7 triliun sampai dengan September lalu. Pembiayaan utang tersebut tumbuh 3,7% jika dibandingkan dengan periode yang sama tahun sebelumnya. Menteri Keuangan Sri Mulyani dalam paparannya pada Rapat Kerja Komisi XI, Senin (4/11) menjelaskan, pertumbuhan pembiayaan utang pada periode Januari-September pada tahun-tahun sebelumnya konsisten menurun. Periode yang sama pada tahun lalu misalnya, pembiayaan utang bahkan turun 21,2% dengan nominal Rp 306,4 triliun. Periode sama pada tahun 2017, pembiayaan utang tumbuh 2,6% dengan nominal Rp 389 triliun. “Tahun 2019 ini (pembiayaan utang) mengalami kenaikan karena adanya kebutuhan untuk menjaga ekonomi kita dari perlemahan global saat ini,” tutur Sri Mulyani. Baca Juga: Menko Airlangga: Sudah waktunya menurunkan suku bunga KUR Seperti diketahui, pemerintah memproyeksikan terjadinya pelebaran defisit APBN di akhir tahun ini, yakni dari sebelumnya proyeksi (outlook) 1,93% dari PDB menjadi ke kisaran 2%-2,2% dari PDB. Kendati begitu, Sri Mulyani memastikan pemerintah tetap melakukan kebijakan pembiayaan utang secara hati-hati dengan menjaga rasio utang tetap aman yaitu pada kisaran 29,4% - 30,1% dari PDB. Pemerintah juga tetap mengutamakan efisiensi dalam pembiayaan utang dengan strategi pengadaan yield dan cost of funds yang paling kompetitif. Selain itu, pemerintah mendorong pemanfaatan instrumen yang lebih produktif seperti sukuk pembiayaan proyek untuk mendukung proyek yang produktif seperti pembangunan infrastruktur. Baca Juga: Meski Beri Kupon Tipis, ST-006 Masih Menarik Dikoleksi Terakhir, pemerintah menjaga komposisi utang valas dan rupiah dalam porsi yang aman dan seimbang, serta tetap mengutamakan sumber pembiayaan dari dalam negeri. Cek Berita dan Artikel yang lain di Google News",nasional
"Siapkan buffer pembiayaan APBN 2019, Kemenkeu buka opsi tambah pinjaman",2024-09-24T16:02:12.915Z,"Rabu, 02 Oktober 2019 / 18:53 WIB",Reporter: Grace Olivia | Editor: Noverius Laoli,https:////nasional.kontan.co.id/news/siapkan-buffer-pembiayaan-apbn-2019-kemenkeu-buka-opsi-tambah-pinjaman,"KONTAN.CO.ID - JAKARTA. Pemerintah mempertimbangkan opsi untuk menambah sumber pembiayaan utang melalui pinjaman. Hal ini untuk mengantisipasi potensi pelebaran defisit APBN 2019 yang diproyeksi sebesar 1,93% terhadap produk domestik bruto (PDB). Direktur Jenderal Pengelolaan Pembiayaan dan Risiko (DJPPR) Kementerian Keuangan Luky Alfirman mengatakan, risiko pelebaran defisit anggaran sebenarnya telah diantisipasi pemerintah melalui strategi front-loading sejak awal tahun. Baca Juga: Pemerintah sudah tak agresif, penjualan ORI016 diramal sulit menyamai capaian ORI015 Front-loading artinya pemerintah melakukan penerbitan Surat Berharga Negara (SBN) dengan jumlah yang banyak pada awal tahun dengan tujuan penerbitan selanjutnya hingga akhir tahun menjadi lebih kecil. “Strategi front-loading sudah kita lakukan. Saat ada kesempatan, kita ambil, baik itu upsize atau menambah frekuensi penerbitan. Jadi kalau akhir tahun ada kebutuhan, kita sudah siap,” tutur Luky saat ditemui usai acara Launching ORI016, Rabu (2/10). Untuk mengantisipasi pelebaran defisit APBN 2019, Luky mengatakan, pemerintah juga memiliki penyangga (buffer) pembiayaan lainnya yaitu pinjaman. Kemenkeu mencatat, selama periode Januari-Agustus 2019, pemerintah telah menarik pinjaman (neto) sebanyak Rp 5,97 triliun. Di antaranya melalui 12 perjanjian pinjaman luar negeri senilai US$ 1,93 miliar. Data DJPPR menunjukkan, pinjaman luar negeri multilateral mendominasi yaitu sebesar US$ 1,59 miliar yang berasal dari Bank Dunia, Asian Development Bank (ADB), dan International Fund for Agricultural Development (IFAD). Baca Juga: Tren kupon menurun, target hasil penerbitan SBN ritel di batas bawah Sementara, perjanjian pinjaman bilateral dilakukan dengan pemerintah Prancis (Natixis), Saudi Arabia (SFD), dan Korea (ECDF) dengan total US$ 211,3 juta. Sisanya, pinjaman dari kreditor swasta asing (KSA) sebesar US$ 137,81 juta. Sampai akhir tahun, Luky bilang opsi untuk menambah pinjaman baru tetap terbuka. Namun, ia belum mau berbicara banyak terkait seberapa besar potensi penambahan pinjaman itu dan dari mana asalnya.",nasional
Pemerintah berencana buat aturan soal skema baru pembiayaan infrastruktur non-APBN,2024-09-24T16:02:12.958Z,"Minggu, 21 Juli 2019 / 16:09 WIB",Reporter: Vendi Yhulia Susanto | Editor: Wahyu T.Rahmawati,https:////nasional.kontan.co.id/news/pemerintah-berencana-buat-aturan-soal-skema-baru-pembiayaan-infrastruktur-non-apbn,"KONTAN.CO.ID - JAKARTA. Pemerintah berencana membuat kebijakan untuk mencari sumber pendanaan baru atau skema pembiayaan infrastruktur yang bersumber dari non-APBN. Rencananya, regulasi itu berupa peraturan presiden yang pokoknya membahas skema pembiayaan yang disebut dengan limited consession scheme (LCS) atau skema pendanaan infrastruktur dengan memberikan konsesi terbatas kepada swasta atas infrastruktur yang sudah berjalan dan dikelola BUMN. ""Perpres ini sedang dibicarakan,"" kata Chief Exexutive Officer (CEO) PINA Ekoputro Adijayanto, Senin (15/7). Dia menilai, skema ini memiliki beberapa kelebihan. Misalnya, dengan memberikan konsesi pada pihak swasta maka pihak swasta itu akan memberikan sejumlah dana yang nantinya akan masuk ke pemasukan negara dan BUMN yang bersangkutan. Besaran dana itu didapat dari prediksi arus kas suatu infrastruktur pelayanan publik di masa yang mendatang. ""Future value dari cash flow-nya di-present value-kan,"" ucap dia. Namun, tidak semua infrastruktur pelayanan publik dapat dibuat menjadi skema LCS. Hanya infrastruktur layanan publik yang telah lama dibangun yang bisa menjadi skema LCS. PINA mengaku saat ini poin yang masih dibahas adalah terkait akan masuk kemana dana yang didapat dari pihak swasta atas pemberian konsesi itu. Kemenko Perekonomian menginginkan agar dana itu masuk ke penerimaan negara dan digunakan lagi untuk pengembangan infrastruktur. Dari informasi yang beredar, dua proyek yang potensial dilakukan skema LCS adalah Bandara Soekarno Hatta dan Jalan Tol Jagorawi. Sekretaris Perusahaan Jasa Marga (JSMR) Agus Setiawan mengaku hingga saat ini pihaknya belum mengetahui lebih lanjut mengenai rencana adanya Peraturan Presiden yang membahas skema LCS tersebut. ""Sudah dicoba cari info ke unit terkait yang handle di Jasa Marga tentang LCS. Kami belum punya update informasi,"" ucap Agus. Sementara itu, Vice President Corporate Communication PT Angkasa Pura II (AP II), Yado Yarismano mengatakan, saat ini AP II sedang berencana mengembangkan Kualanamu International Airport (KNO) dengan metode strategic partnership dengan mitra atau operator bandara internasional untuk pengembangan Bandara KNO. ""Ini merupakan strategi AP II dalam rangka go global, dimana kami ingin juga mengembangkan bisnis anorganik AP II untuk mendukung perkembangan AP II,"" ucap Yado. Namun, AP II belum menyebutkan siapa saja nama mitra atau operator bandara internasional yang akan diajak dalam kerjasama tersebut karena masih dalam proses perencanaan perusahaan. ""Belum, masih proses,"" tutur Yado. Cek Berita dan Artikel yang lain di Google News",nasional
